cal_file,date,camera_make,camera_model,camera_serial,lens_make,lens_model,lens_serial,focal,lr_dist,tb_dist,llur_dist,ullr_dist,mlx,mly,mrx,mry,mtx,mty,mbx,mby,llx,lly,urx,ury,ulx,uly,lrx,lry
Report_RT-R_391.pdf,1978-03-20,Park,,104A,Wild,Universal Aviogon,UAg460,153.054,223.779,223.735,316.519,316.487,-111.862,-0.008,111.918,0.017,-0.003,111.87,0.014,-111.865,-111.914,-111.882,111.91,111.921,-111.901,111.883,111.915,-111.882
Report_RT-R_392.pdf,1978-02-21,Zeiss,RMK A 8.5/23,113501,Zeiss,S-Pleogon A4,111568,85.509,226.016,225.988,294.006,294.008,-112.995,0.015,113.021,0.03,0.007,113.014,0.001,-112.974,-103.94,-103.933,103.96,103.954,-103.926,103.976,103.957,-103.933
Report_RT-R_393.pdf,1978-03-28,Zeiss,RMK A 15/23,124235,Zeiss,Pleogon A4,124289,152.897,225.995,225.993,293.99,294.005,-112.996,0.011,112.999,0.016,0.0,113.007,0.002,-112.986,-103.954,-103.937,103.919,103.956,-103.94,103.958,103.952,-103.937
Report_RT-R_394.pdf,1978-03-07,Zeiss,RMK A 15/23,124229,Zeiss,Pleogon A4,124278,152.99,226.005,225.984,293.98,293.981,-112.996,-0.002,113.009,0.01,-0.009,112.993,-0.002,-112.991,-103.937,-103.94,103.93,103.945,-103.947,103.928,103.938,-103.94
Report_RT-R_396.pdf,1978-03-06,Zeiss,RMK A 15/23,21227,Zeiss,Pleogon A,98189,152.455,225.99,225.984,294.001,293.997,-112.983,-0.034,113.008,-0.024,-0.001,112.961,0.014,-113.022,-103.932,-103.975,103.961,103.913,-103.93,103.907,103.963,-103.975
Report_RT-R_399.pdf,1978-03-24,Wild Heerbrugg,RC8,486,Wild,Universal Aviogon,UAg251,152.276,219.992,219.995,299.804,299.803,-109.97,0.017,109.995,0.018,0.004,110.01,-0.003,-109.985,-105.993,-105.976,106.008,106.01,-106.003,106.011,105.995,-105.976
Report_RT-R_40.pdf,1974-02-19,Fairchild,T-11,54-049,Bausch and Lomb,Metrogon,XF2648,152.45,237.973,235.078,,,,,,,,,,,,,,,,,,
Report_RT-R_400.pdf,1978-03-22,Zeiss,Jena MRB 15/2323,228005,Jena,Lamegon P1,7324960,151.946,222.88,222.812,,,-111.312,-0.19,111.567,0.21,-0.215,111.371,0.185,-111.441,,,,,,,,
Report_RT-R_402.pdf,1978-03-29,Zeiss,RMK AR 30/23,110407,Zeiss,Topar AR,110417,305.438,226.024,226.027,,,-113.076,0.043,112.947,0.043,-0.056,113.062,-0.059,-112.965,,,,,,,,
Report_RT-R_406.pdf,1978-04-12,Zeiss,RMK A 15/23,111699,Zeiss,Pleogon A,112669,153.435,226.001,225.981,293.955,293.985,-113.009,0.04,112.992,0.014,0.017,113.012,-0.007,-112.969,-103.915,-103.918,103.935,103.949,-103.94,103.952,103.948,-103.918
Report_RT-R_407.pdf,1978-04-19,Wild Heerbrugg,RC8,925,Wild,Universal Aviogon,UAg414,152.215,219.979,219.982,299.805,299.798,-109.99,0.012,109.989,0.014,0.006,110.001,0.0,-109.981,-105.994,-105.974,106.005,106.016,-105.998,106.013,105.994,-105.974
Report_RT-R_411.pdf,1978-04-27,Wild Heerbrugg,RC10,2553,Wild,Universal Aviogon II,UAgII3010,153.034,219.99,220.006,299.808,299.791,-110.002,0.011,109.988,-0.006,0.008,109.998,-0.005,-110.008,-106.004,-106.003,105.995,105.991,-105.992,105.992,105.981,-106.003
Report_RT-R_415.pdf,1978-05-08,Zeiss,RMK A 15/23,119036,Zeiss,Pleogon A4,118990,153.11,225.986,225.967,,,-113.008,-0.014,112.978,-0.014,-0.011,112.962,-0.012,-113.005,,,,,,,,
Report_RT-R_417.pdf,1978-05-15,Aero/View,Type 600,64604,Fairchild,Ericon,305,151.841,222.399,222.43,305.501,305.472,-111.227,0.066,111.172,-0.032,-0.004,111.272,-0.073,-111.158,-108.039,-107.985,108.019,108.001,-107.994,107.974,108.049,-107.985
Report_RT-R_421.pdf,1978-05-31,Fairchild,T-11,GEK-101,Bausch and Lomb,Metrogon,XF2966,154.064,237.992,235.032,,,-120.412,0.016,117.58,0.016,-0.025,117.495,-0.016,-117.537,,,,,,,,
Report_RT-R_425.pdf,1978-06-01,Fairchild,T-11,54-363,Bausch and Lomb,Metrogon,DS23203,155.404,238.007,234.991,,,-120.516,0.035,117.491,0.035,-0.016,117.535,-0.014,-117.457,,,,,,,,
Report_RT-R_426.pdf,1978-06-06,Wild Heerbrugg,RC10,1945,Wild,Normal Aviogon II,NAgII7106,213.535,,,299.804,299.819,,,,,,,,,-105.993,-105.999,105.988,106.007,-106.011,105.996,106.001,-105.999
Report_RT-R_431.pdf,1978-06-19,Zeiss,RMK 30/23,20047,Zeiss,Topar,92062,305.572,225.962,225.932,,,-112.994,0.006,112.967,0.006,-0.026,112.944,-0.004,-112.988,,,,,,,,
Report_RT-R_433.pdf,1978-06-23,Zeiss,RMK A 21/23,115732,Zeiss,Toparon,116223,208.049,226.002,225.995,294.026,294.06,-113.013,-0.007,112.989,0.003,-0.009,112.994,0.001,-113.001,-103.965,-103.968,103.921,103.963,-104.0,103.957,103.94,-103.968
Report_RT-R_438.pdf,1978-07-11,Fairchild,T-12,54-364,Goerz,Planigon,242,151.72,237.799,235.319,326.785,326.923,-120.552,0.09,117.247,-0.048,0.073,117.638,-0.078,-117.681,-115.669,-115.592,115.459,115.424,-115.582,115.734,115.431,-115.592
Report_RT-R_439.pdf,1978-07-13,Fairchild,T-11,54-348,Bausch and Lomb,Metrogon,RF197,155.032,237.847,235.101,,,-120.421,0.022,117.426,0.022,0.021,117.548,0.019,-117.553,,,,,,,,
Report_RT-R_45.pdf,1974-03-06,Park,,104A,Wild,Universal Aviogon,UAg460,153.08,223.8,223.754,316.535,316.514,,,,,,,,,,,,,,,,
Report_RT-R_450.pdf,1978-08-23,Zeiss,RMK A 15/23,119047,Zeiss,Pleogon A4,118991,153.115,225.991,226.003,293.984,293.994,-112.999,0.007,112.992,0.0,0.001,113.011,0.001,-112.991,-103.951,-103.945,103.935,103.926,-103.942,103.936,103.948,-103.945
Report_RT-R_453.pdf,1978-08-25,Wild Heerbrugg,RC8,908,Wild,Universal Aviogon,UAg413,152.565,,,299.809,299.826,,,,,,,,,-106.004,-105.997,105.991,106.003,-105.999,106.021,106.002,-105.997
Report_RT-R_454.pdf,1978-08-28,Fairchild,T-11,54-658,Bausch and Lomb,Metrogon,RF4224,153.457,237.797,234.93,,,-120.445,0.027,117.352,0.027,0.022,117.438,0.004,-117.492,,,,,,,,
Report_RT-R_456.pdf,1978-08-28,Fairchild,T-12,51-054,Bausch and Lomb,Planigon,XF6739,152.611,238.044,235.359,307.87,307.5,-120.93,0.955,117.107,-0.922,0.956,118.116,-0.95,-117.236,-109.494,-108.485,109.199,108.211,-108.935,109.98,107.467,-108.485
Report_RT-R_457.pdf,1978-08-29,Wild Heerbrugg,RC8,824,Wild,Universal Aviogon,UAg332,152.72,220.01,220.012,299.814,299.806,-110.004,-0.006,110.006,0.008,0.014,110.007,-0.007,-110.005,-105.995,-106.005,106.003,105.999,-105.99,105.994,106.002,-106.005
Report_RT-R_458.pdf,1978-08-29,Wild Heerbrugg,RC8,297,Wild,Aviogon,Ag56,152.311,220.014,220.027,299.8,299.835,-109.988,-0.008,110.026,-0.006,0.009,110.007,0.027,-110.02,-105.978,-106.005,106.001,105.997,-105.991,105.997,106.038,-106.005
Report_RT-R_459.pdf,1978-08-31,Wild Heerbrugg,RC8,900,Wild,Universal Aviogon,UAg373,151.92,,,299.832,299.787,,,,,,,,,-106.001,-105.986,106.01,106.029,-105.995,105.98,106.001,-105.986
Report_RT-R_461.pdf,1978-09-18,Wild Heerbrugg,RC8,602,Wild,Universal Aviogon,UAg272,152.574,220.001,219.992,299.816,299.797,-109.99,0.018,110.011,0.011,0.009,110.015,0.011,-109.978,-105.999,-105.98,106.012,106.013,-105.994,106.011,105.994,-105.98
Report_RT-R_463.pdf,1978-09-26,Fairchild,K-17 (modified),1491,Bausch and Lomb,Cartogon,JZ1491,152.125,222.301,222.338,,,-111.293,-0.012,111.008,-0.012,-0.05,111.026,-0.062,-111.312,,,,,,,,
Report_RT-R_464.pdf,1978-09-28,Fairchild,T-12,510,Goerz,Planigon,510,151.522,237.73,235.45,,,-120.151,0.004,117.547,0.004,-0.005,117.727,0.014,-117.712,,,,,,,,
Report_RT-R_465.pdf,1978-09-29,Wild Heerbrugg,RC8,926,Wild,Universal Aviogon,UAg409,153.278,,,299.804,299.804,,,,,,,,,-106.008,-105.986,105.993,106.0,-106.012,106.0,105.989,-105.986
Report_RT-R_466.pdf,1978-10-03,Fairchild,T-11,61,Bausch and Lomb,Metrogon,XF6335,154.23,237.971,235.046,,,-120.469,0.016,117.502,0.016,-0.003,117.487,0.018,-117.559,,,,,,,,
Report_RT-R_469.pdf,1978-10-25,Wild Heerbrugg,RC8,302,Wild,Universal Aviogon,UAg389,152.008,219.995,219.996,299.805,299.795,-110.003,0.007,109.992,0.014,-0.012,110.002,-0.013,-109.994,-105.999,-105.992,105.989,106.009,-105.996,106.001,105.985,-105.992
Report_RT-R_470.pdf,1978-10-27,Wild Heerbrugg,RC8,609,Wild,Universal Aviogon,UAg51,152.315,,,299.799,299.819,,,,,,,,,-106.007,-105.997,105.986,105.99,-106.009,106.015,105.987,-105.997
Report_RT-R_471.pdf,1978-10-31,Wild Heerbrugg,RC5A,318,Wild,Aviogon,Ag81,152.154,,,299.826,299.809,,,,,,,,,-105.99,-105.971,106.017,106.041,-105.992,106.031,105.999,-105.971
Report_RT-R_476.pdf,1978-11-16,Fairchild,T-12,54-076,Goerz,Planigon,180,151.138,238.154,235.083,327.247,327.26,-120.351,-0.156,117.802,0.159,-0.145,117.449,0.092,-117.634,-115.601,-115.702,115.655,115.84,-115.728,115.536,115.851,-115.702
Report_RT-R_478.pdf,1978-11-21,Wild Heerbrugg,RC8,352,Wild,Aviogon,Ag88,152.558,220.001,219.995,299.808,299.81,-109.993,0.007,110.008,0.01,0.008,110.006,0.014,-109.989,-105.982,-105.982,106.008,106.02,-106.001,106.006,106.006,-105.982
Report_RT-R_479.pdf,1978-11-21,Fairchild,T-11,54-587,Bausch and Lomb,Metrogon,DF7231,154.829,237.98,235.106,,,-120.562,0.028,117.418,0.028,-0.012,117.571,0.006,-117.534,,,,,,,,
Report_RT-R_480.pdf,1978-11-29,Fairchild,T-12,54-005,Bausch and Lomb,Planigon,XF6736,151.826,237.949,235.025,,,-120.368,0.019,117.581,0.019,0.0,117.55,0.003,-117.475,,,,,,,,
Report_RT-R_481.pdf,1978-11-30,Fairchild,KC-1,52-117,Curtis,Planigon,124,153.798,237.922,235.064,,,-120.459,0.001,117.463,0.001,-0.019,117.565,-0.028,-117.5,,,,,,,,
Report_RT-R_485.pdf,1978-12-08,Aero/View,Type 600,65611,Goerz,Planigon,269,151.888,222.903,222.744,,,-111.474,0.036,111.429,0.036,-0.04,111.44,-0.021,-111.304,,,,,,,,
Report_RT-R_487.pdf,1978-12-13,Wild Heerbrugg,RC8,831,Wild,Universal Aviogon,UAg361,152.746,219.989,220.007,299.803,299.804,-110.006,-0.021,109.982,-0.003,-0.012,109.985,-0.011,-110.022,-106.013,-106.006,105.983,105.985,-105.999,105.996,105.988,-106.006
Report_RT-R_489.pdf,1979-03-06,Wild Heerbrugg,RC8,931,Wild,Universal Aviogon,UAg415,152.778,219.993,220.0,299.814,299.802,-109.999,0.007,109.995,0.01,0.006,110.008,-0.01,-109.991,-106.007,-105.991,105.994,106.008,-105.997,106.009,105.988,-105.991
Report_RT-R_493.pdf,1979-01-29,Wild Heerbrugg,RC5/8,433,Wild,Aviogon,Ag159,152.18,219.99,219.996,299.808,299.805,-109.998,0.014,110.001,0.013,0.002,110.007,0.002,-109.989,-105.991,-105.985,106.002,106.015,-106.001,106.006,105.997,-105.985
Report_RT-R_494.pdf,1979-02-05,Fairchild,T-12,53-066,Fairchild,Ericon,302,149.736,238.434,235.329,,,-120.653,0.003,117.781,0.003,0.0,117.712,0.008,-117.617,,,,,,,,
Report_RT-R_495.pdf,1979-02-06,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.039,220.004,220.0,299.819,299.81,-109.966,0.014,110.038,0.016,0.045,110.012,0.038,-109.987,-105.957,-105.988,106.05,106.013,-105.959,106.008,106.041,-105.988
Report_RT-R_496.pdf,1979-02-08,Wild Heerbrugg,RC8,1045,Wild,Universal Aviogon,UAg430,152.351,219.973,219.992,299.798,299.797,-109.992,0.001,109.98,-0.009,0.004,109.996,-0.004,-109.996,-106.005,-105.989,105.994,105.99,-105.998,105.998,105.992,-105.989
Report_RT-R_497.pdf,1979-02-23,Wild Heerbrugg,RC8,692,Wild,Universal Aviogon,UAg276,152.731,,,299.809,299.805,,,,,,,,,-106.004,-105.992,105.99,106.008,-105.996,106.008,105.992,-105.992
Report_RT-R_498.pdf,1979-02-23,Wild Heerbrugg,RC8,699,Wild,Universal Aviogon,UAg286,152.821,,,299.823,299.811,,,,,,,,,-106.026,-106.005,106.012,105.972,-105.988,105.99,106.013,-106.005
Report_RT-R_499.pdf,1979-04-09,Wild Heerbrugg,RC8,498,Wild,Aviogon,Ag181,152.118,219.995,220.012,299.815,299.791,-110.009,-0.008,109.986,-0.017,0.006,110.003,-0.014,-110.01,-106.009,-106.001,106.002,105.99,-106.005,105.992,105.97,-106.001
Report_RT-R_500.pdf,1979-02-21,Zeiss,RMK A 15/23,21175,Zeiss,Pleogon A,98155,152.612,226.008,226.0,293.959,293.958,-112.982,0.025,113.026,-0.004,0.031,113.008,0.029,-112.992,-103.929,-103.93,103.94,103.921,-103.92,103.926,103.944,-103.93
Report_RT-R_501.pdf,1979-03-05,Wild Heerbrugg,RC9,646,Wild,Super Aviogon,SAg85,88.402,,,299.825,299.813,,,,,,,,,-105.971,-105.998,106.039,106.008,-105.964,106.003,106.035,-105.998
Report_RT-R_503.pdf,1979-02-28,WAC,,12-4,Bausch and Lomb,Metrogon,JF395,304.37,222.342,222.061,,,-111.078,-0.029,111.263,-0.029,-0.04,110.924,-0.084,-111.137,,,,,,,,
Report_RT-R_505.pdf,1979-03-07,Wild Heerbrugg,RC8,898,Wild,Universal Aviogon,UAg339,152.74,,,299.814,299.813,,,,,,,,,-106.004,-105.978,106.009,106.011,-105.984,106.027,106.011,-105.978
Report_RT-R_506.pdf,1979-03-09,Wild Heerbrugg,RC8,433,Wild,Aviogon,Ag167,152.255,219.991,219.997,299.818,299.795,-110.005,0.018,109.986,0.006,0.002,110.012,-0.012,-109.985,-106.009,-105.983,106.006,106.009,-106.003,106.007,105.982,-105.983
Report_RT-R_508.pdf,1979-03-14,Zeiss,Jena MRB 15/2323,237134,Jena,Lamegon,7363820,151.94,222.687,222.64,,,-111.457,-0.292,111.229,0.304,-0.309,111.411,0.28,-111.228,,,,,,,,
Report_RT-R_510.pdf,1979-03-20,Fairchild,T-12,54-023,Goerz,Planigon Type II,527,152.679,237.894,235.038,,,-120.454,0.038,117.44,0.038,0.059,117.506,0.011,-117.532,,,,,,,,
Report_RT-R_511.pdf,1979-03-23,Wild Heerbrugg,RC8,814,Wild,Universal Aviogon,UAg330,152.733,,,299.811,299.797,,,,,,,,,-106.007,-105.994,105.998,105.998,-105.988,106.003,105.992,-105.994
Report_RT-R_514.pdf,1979-04-02,Wild Heerbrugg,RC9,634,Wild,Super Aviogon,SAg111,88.117,217.988,218.101,299.826,299.795,-108.967,-0.019,109.021,-0.024,0.013,108.99,0.005,-109.111,-106.007,-106.02,106.006,105.985,-105.99,105.977,105.988,-106.02
Report_RT-R_518.pdf,1979-04-24,Wild Heerbrugg,RC8,341,Wild,Aviogon,Ag83,152.147,219.995,219.988,299.808,299.797,-109.994,-0.011,110.0,-0.001,0.014,109.98,0.007,-110.007,-105.983,-106.002,106.014,105.992,-105.99,105.986,105.998,-106.002
Report_RT-R_52.pdf,1974-03-19,Zeiss,RMK A 15/23,21126,Zeiss,Pleogon A,98126,152.46,226.005,225.898,294.096,294.173,,,,,,,,,,,,,,,,
Report_RT-R_520.pdf,1979-04-27,Zeiss,RMK A 15/23,116211,Zeiss,Pleogon A4,118960,153.211,225.992,225.976,296.969,296.957,-113.0,0.001,112.992,0.007,0.015,112.98,0.001,-112.996,-105.003,-104.998,104.996,104.98,-104.993,104.985,104.983,-104.998
Report_RT-R_521.pdf,1979-04-26,Fairchild,KC-1A,53-060,Bausch and Lomb,Planigon,XF6759,153.421,238.065,235.039,,,-120.481,0.023,117.584,0.023,-0.04,117.524,-0.04,-117.516,,,,,,,,
Report_RT-R_522.pdf,1979-05-09,Wild Heerbrugg,RC8,598,Wild,Universal Aviogon,UAg271,152.207,220.009,220.009,299.819,299.801,-110.005,0.016,110.004,-0.007,0.0,110.004,-0.038,-110.006,-106.025,-105.988,105.997,105.999,-106.006,106.014,105.974,-105.988
Report_RT-R_523.pdf,1979-05-09,Zeiss,RMK A 15/23,124257,Zeiss,Pleogon A4,124308,152.788,225.983,225.984,294.018,294.002,-112.986,0.001,112.996,0.006,0.014,112.996,0.019,-112.987,-103.935,-103.952,103.968,103.948,-103.932,103.944,103.955,-103.952
Report_RT-R_524.pdf,1979-05-17,Wild Heerbrugg,RC8,905,Wild,Universal Aviogon,UAg362,152.59,220.008,219.992,299.82,299.799,-110.0,0.001,110.007,0.018,0.007,109.999,-0.008,-109.992,-105.996,-105.985,106.013,106.016,-105.989,106.008,105.999,-105.985
Report_RT-R_525.pdf,1979-06-15,Zeiss,RMK A 15/23,127757,Zeiss,Pleogon A 2/4,127807,152.763,226.003,226.0,294.016,294.014,-113.0,0.005,113.002,0.016,0.0,113.01,0.003,-112.991,-103.949,-103.951,103.95,103.953,-103.95,103.956,103.942,-103.951
Report_RT-R_526.pdf,1979-05-25,Fairchild,T-12,101,Bausch and Lomb,Cartogon,JZ1485,151.745,238.66,235.532,308.069,307.874,-121.108,-0.475,117.543,1.627,-1.286,118.351,0.641,-117.173,-108.822,-107.939,108.08,110.83,-109.748,108.776,108.932,-107.939
Report_RT-R_53.pdf,1974-03-19,Fairchild,KC-1,54-017,Bausch and Lomb,Planigon,XF6751,152.81,238.122,234.561,,,,,,,,,,,,,,,,,,
Report_RT-R_530.pdf,1979-06-19,Fairchild,T-12,56,Bausch and Lomb,Planigon,XF6766,151.966,,,,,-120.43,0.01,117.432,0.01,-0.046,117.539,0.096,-117.598,,,,,,,,
Report_RT-R_533.pdf,1979-06-28,Wild Heerbrugg,RC8,701,Wild,Universal Aviogon,UAg308,152.983,219.996,220.002,299.813,299.81,-110.016,-0.008,109.98,0.012,-0.002,110.003,-0.016,-109.999,-106.009,-106.0,105.993,105.998,-106.009,105.998,105.988,-106.0
Report_RT-R_534.pdf,1979-07-06,Wild Heerbrugg,RC8,486,Wild,Universal Aviogon,UAg251,152.276,219.992,220.001,299.819,299.797,-110.0,0.015,109.992,0.014,0.01,110.01,-0.012,-109.991,-106.006,-105.981,106.013,106.009,-105.998,106.012,105.987,-105.981
Report_RT-R_535.pdf,1979-07-09,Wild Heerbrugg,RC10,1768,Wild,Universal Aviogon I,UAgI6016,153.039,219.991,220.001,299.83,299.785,-109.992,0.0,109.999,0.004,0.012,110.002,-0.005,-109.999,-106.007,-105.998,106.017,106.002,-105.978,105.995,105.991,-105.998
Report_RT-R_537.pdf,1979-07-16,Zeiss,Jena MRB 15/2323,247134,Jena,Lamegon P1,7365545,151.992,223.217,223.166,,,-111.515,-0.085,111.702,0.108,-0.085,111.428,0.081,-111.738,,,,,,,,
Report_RT-R_538.pdf,1979-07-17,Fairchild,T-11,54-347,Bausch and Lomb,Metrogon,RF4786,154.34,237.984,235.188,,,-120.488,0.027,117.495,0.027,0.009,117.606,-0.023,-117.582,,,,,,,,
Report_RT-R_539.pdf,1979-07-24,Fairchild,KC-1B,62-044,Goerz,Planigon,160/381,151.28,238.432,235.476,,,-120.819,0.012,117.613,0.012,0.007,117.804,-0.02,-117.673,,,,,,,,
Report_RT-R_54.pdf,1974-03-20,Zeiss,RMK A 15/23,21188,Zeiss,Pleogon A,98164,152.47,225.992,225.954,,,,,,,,,,,,,,,,,,
Report_RT-R_540.pdf,1979-07-31,Fairchild,T-12,101,Bausch and Lomb,Cartogon,JZ1485,151.747,238.664,235.534,308.083,307.845,-121.109,-0.51,117.546,1.59,-1.26,118.313,0.63,-117.213,-108.829,-107.973,108.099,110.79,-109.729,108.732,108.921,-107.973
Report_RT-R_542.pdf,1979-07-31,Wild Heerbrugg,RC8,504,Wild,Aviogon,Ag189,152.396,,,299.818,299.797,,,,,,,,,-106.007,-105.982,105.997,106.021,-106.002,106.006,105.987,-105.982
Report_RT-R_543.pdf,1979-08-08,Fairchild,T-12,4,Bausch and Lomb,Planigon,XF6702,152.37,237.948,235.03,,,-120.521,0.01,117.427,0.01,0.006,117.654,-0.002,-117.376,,,,,,,,
Report_RT-R_544.pdf,1979-08-09,Wild Heerbrugg,RC8,735,Wild,Universal Aviogon,UAg320,152.652,220.0,220.005,299.83,299.797,-110.006,0.009,109.994,0.014,0.011,110.018,-0.015,-109.987,-106.01,-105.984,106.014,106.016,-105.994,106.008,105.99,-105.984
Report_RT-R_549.pdf,1979-08-22,Wild Heerbrugg,RC5,196,Wild,Aviogon,Ag86,152.465,,,299.827,299.881,,,,,,,,,-105.997,-106.007,106.019,105.997,-105.981,106.0,106.009,-106.007
Report_RT-R_55.pdf,1974-03-21,Zeiss,RMK A 21/23,20209,Zeiss,Toparon,98310,208.21,225.983,225.939,294.856,294.844,,,,,,,,,,,,,,,,
Report_RT-R_553.pdf,1979-09-06,Wild Heerbrugg,RC8,601,Wild,Universal Aviogon,UAg257,152.08,,,299.827,299.811,,,,,,,,,-106.007,-106.012,106.017,105.984,-105.997,105.991,105.996,-106.012
Report_RT-R_554.pdf,1979-09-10,Wild Heerbrugg,RC8,1053,Wild,Universal Aviogon,UAg422,152.584,220.005,219.996,299.825,299.791,-110.002,0.019,110.003,0.018,0.013,110.012,-0.012,-109.984,-106.0,-105.978,106.019,106.02,-105.99,106.014,105.987,-105.978
Report_RT-R_557.pdf,1979-09-20,Fairchild,KC-1B,53-118,Goerz,Planigon,247,151.854,238.058,234.793,,,-120.754,0.019,117.305,0.019,0.001,117.434,-0.007,-117.359,,,,,,,,
Report_RT-R_559.pdf,1979-09-26,Fairchild,T-12,51-215,Bausch and Lomb,Planigon,XF6786,152.902,237.955,235.38,327.608,327.347,-120.212,-0.062,117.743,0.131,-0.103,117.431,0.108,-117.949,-115.687,-115.783,115.85,115.988,-115.674,115.545,115.937,-115.783
Report_RT-R_56.pdf,1974-03-21,Zeiss,RMK A 21/23,20201,Zeiss,Toparon,20201,209.95,225.98,226.001,294.058,294.041,,,,,,,,,,,,,,,,
Report_RT-R_561.pdf,1979-10-02,Wild Heerbrugg,RC8,828,Wild,Universal Aviogon,UAg451,152.729,,,299.814,299.802,,,,,,,,,-106.013,-105.99,105.991,106.008,-106.0,106.012,105.983,-105.99
Report_RT-R_562.pdf,1979-10-22,Wild Heerbrugg,RC10,2960,Wild,Universal Aviogon,UAg1011,151.942,220.005,220.001,299.824,299.804,-109.989,0.013,110.016,0.004,0.018,110.004,-0.001,-109.997,-105.999,-105.996,106.018,106.004,-105.984,106.008,105.99,-105.996
Report_RT-R_563.pdf,1979-10-25,Fairchild,T-12,102,Goerz,Planigon,101,151.118,238.361,235.015,310.296,310.31,-120.984,0.201,117.377,-0.181,0.243,117.207,-0.126,-117.808,-110.281,-109.901,109.562,109.081,-109.5,109.966,109.477,-109.901
Report_RT-R_564.pdf,1979-10-26,Wild Heerbrugg,RC8,1056,Wild,Universal Aviogon,UAg433,152.297,220.0,219.978,299.827,299.807,-110.018,0.015,109.982,0.007,0.0,109.995,-0.022,-109.983,-106.019,-105.99,105.998,106.013,-106.012,106.008,105.981,-105.99
Report_RT-R_565.pdf,1979-10-30,Wild Heerbrugg,RC9,519,Wild,Super Aviogon,SAg49,88.539,,,299.813,299.829,,,,,,,,,-106.004,-106.002,105.982,106.012,-106.021,105.997,106.002,-106.002
Report_RT-R_569.pdf,1979-11-07,Fairchild,KC-1B,104,Goerz,Planigon,221,152.91,237.804,235.03,,,-120.434,0.037,117.37,0.037,0.006,117.591,-0.001,-117.439,,,,,,,,
Report_RT-R_57.pdf,1974-03-25,Wild Heerbrugg,RC5,237,Wild,Aviogon,Ag52,152.14,,,299.821,299.807,,,,,,,,,,,,,,,,
Report_RT-R_572.pdf,1979-11-19,Fairchild,T-11,54-664,Bausch and Lomb,Metrogon,RF819,154.554,237.96,235.155,,,-120.436,0.031,117.523,0.031,0.012,117.573,-0.013,-117.583,,,,,,,,
Report_RT-R_575.pdf,1979-11-30,Wild Heerbrugg,RC9,613,Wild,Super Aviogon,SAg69,88.571,,,299.82,299.803,,,,,,,,,-105.992,-106.007,106.015,105.995,-105.975,105.997,106.007,-106.007
Report_RT-R_576.pdf,1979-12-10,Fairchild,KC-1B,52-109,Goerz,Planigon,119,151.522,237.735,234.846,,,-120.465,0.003,117.27,0.003,0.011,117.443,0.01,-117.403,,,,,,,,
Report_RT-R_577.pdf,1979-12-12,Fairchild,T-12,101,Goerz,Planigon,416,151.439,238.361,235.186,308.122,308.005,-120.986,-0.45,117.374,0.414,-0.431,117.692,0.427,-117.493,-108.708,-108.704,109.178,109.161,-109.098,109.108,108.675,-108.704
Report_RT-R_578.pdf,1979-12-17,Wild Heerbrugg,RC8,338,Wild,Aviogon,Ag128,152.11,,,299.827,299.801,,,,,,,,,-106.033,-105.997,105.99,105.999,-106.014,106.002,105.969,-105.997
Report_RT-R_58.pdf,1974-03-26,Wild Heerbrugg,RC8,1040,Wild,Universal Aviogon,UAg428,152.42,,,299.761,299.843,,,,,,,,,,,,,,,,
Report_RT-R_580.pdf,1979-12-26,Fairchild,T-12,54-052,Goerz,Planigon,248,152.549,238.281,235.459,327.631,327.624,-120.687,-0.062,117.594,0.118,-0.095,117.659,0.11,-117.8,-115.965,-115.853,115.798,115.724,-115.779,115.922,115.777,-115.853
Report_RT-R_583.pdf,1980-01-21,Wild Heerbrugg,RC8,594,Wild,Universal Aviogon,UAg256,152.1,,,299.8,299.803,,,,,,,,,-105.982,-106.0,105.996,106.004,-106.002,105.981,106.003,-106.0
Report_RT-R_588.pdf,1980-02-01,Wild Heerbrugg,RC8,400,Wild,Aviogon,Ag130,152.206,,,299.848,299.809,,,,,,,,,-106.012,-106.009,106.019,106.01,-105.982,106.005,105.998,-106.009
Report_RT-R_59.pdf,1974-04-04,Zeiss,RMK A 15/23,116190,Zeiss,Pleogon A2,116246,153.05,225.985,225.993,294.099,294.063,,,,,,,,,,,,,,,,
Report_RT-R_599.pdf,1980-02-28,Wild Heerbrugg,RC8,484,Wild,Aviogon,Ag175,152.137,220.004,220.018,299.829,299.799,-109.996,0.014,110.007,0.015,0.033,110.019,0.012,-109.999,-105.993,-105.985,106.023,106.021,-105.989,106.013,105.992,-105.985
Report_RT-R_60.pdf,1974-04-04,Wild Heerbrugg,RC10,1755,Wild,Universal Aviogon,UAg1065,152.22,220.001,220.003,299.812,299.816,,,,,,,,,,,,,,,,
Report_RT-R_602.pdf,1980-03-06,Aero/View,Type 800,63809,Goerz,Aerotar,757630,209.542,222.347,222.316,,,-110.985,0.01,111.361,0.01,-0.034,110.924,0.011,-111.392,,,,,,,,
Report_RT-R_603.pdf,1980-03-07,Aero/View,Type 1200,631202,Bausch and Lomb,Metrogon,RF6777,303.562,222.362,222.452,,,-111.202,0.002,111.161,0.002,-0.009,111.484,-0.016,-110.968,,,,,,,,
